codigo_ibge,municipio,uf_sigla,populacao
2204808,Ipiranga do Piauí,PI,9627
2204907,Isaías Coelho,PI,7867
2205003,Itainópolis,PI,10969
2205102,Itaueira,PI,10477
2205151,Jacobina do Piauí,PI,5711
2205201,Jaicós,PI,17789
2205250,Jardim do Mulato,PI,4235
2205276,Jatobá do Piauí,PI,4560
2205300,Jerumenha,PI,4606
2205359,João Costa,PI,3033
2205409,Joaquim Pires,PI,14265
2205458,Joca Marques,PI,5552
2205508,José de Freitas,PI,44689
2205516,Juazeiro do Piauí,PI,5308
2205524,Júlio Borges,PI,5501
2205532,Jurema,PI,4501
2205540,Lagoinha do Piauí,PI,3044
2205557,Lagoa Alegre,PI,8464
2205565,Lagoa do Barro do Piauí,PI,5171
2205573,Lagoa de São Francisco,PI,6446
2205581,Lagoa do Piauí,PI,5017
2205599,Lagoa do Sítio,PI,4559
2205607,Landri Sales,PI,5309
2205706,Luís Correia,PI,31901
2205805,Luzilândia,PI,26143
2205854,Madeiro,PI,8231
2205904,Manoel Emídio,PI,5315
2205953,Marcolândia,PI,8822
2206001,Marcos Parente,PI,4863
2206050,Massapê do Piauí,PI,5165
2206100,Matias Olímpio,PI,10886
2206209,Miguel Alves,PI,33074
2206308,Miguel Leão,PI,1355
2206357,Milton Brandão,PI,6681
2206407,Monsenhor Gil,PI,10513
2206506,Monsenhor Hipólito,PI,7762
2206605,Monte Alegre do Piauí,PI,10928
2206654,Morro Cabeça no Tempo,PI,4456
2206670,Morro do Chapéu do Piauí,PI,6548
2206696,Murici dos Portelas,PI,10210
2206704,Nazaré do Piauí,PI,6697
2206720,Nazária,PI,10821
2206753,Nossa Senhora de Nazaré,PI,5442
2206803,Nossa Senhora dos Remédios,PI,8751
2206902,Novo Oriente do Piauí,PI,6158
2206951,Novo Santo Antônio,PI,2888
2207009,Oeiras,PI,39687
2207108,Olho D'Água do Piauí,PI,2730
2207207,Padre Marcos,PI,6468
2207306,Paes Landim,PI,4176
2207355,Pajeú do Piauí,PI,3032
2207405,Palmeira do Piauí,PI,5047
2207504,Palmeirais,PI,13458
2207553,Paquetá,PI,3873
2207603,Parnaguá,PI,10282
2207702,Parnaíba,PI,170491
2207751,Passagem Franca do Piauí,PI,4222
2207777,Patos do Piauí,PI,5427
2207793,Pau D'Arco do Piauí,PI,3979
2207801,Paulistana,PI,21633
2207850,Pavussu,PI,3697
2207900,Pedro II,PI,39072
2207934,Pedro Laurentino,PI,2517
2207959,Nova Santa Rita,PI,4142
2208007,Picos,PI,86701
2208106,Pimenteiras,PI,11487
2208205,Pio IX,PI,17948
2208304,Piracuruca,PI,29721
2208403,Piripiri,PI,67887
2208502,Porto,PI,12323
2208551,Porto Alegre do Piauí,PI,2382
2208601,Prata do Piauí,PI,3096
2208650,Queimada Nova,PI,8948
2208700,Redenção do Gurguéia,PI,8565
2208809,Regeneração,PI,17400
2208858,Riacho Frio,PI,4238
2208874,Ribeira do Piauí,PI,4105
2208908,Ribeiro Gonçalves,PI,6182
2209005,Rio Grande do Piauí,PI,5845
2209104,Santa Cruz do Piauí,PI,5872
2209153,Santa Cruz dos Milagres,PI,3448
2209203,Santa Filomena,PI,6210
2209302,Santa Luz,PI,5418
2209351,Santana do Piauí,PI,4159
2209377,Santa Rosa do Piauí,PI,4666
2209401,Santo Antônio de Lisboa,PI,5930
2209450,Santo Antônio dos Milagres,PI,2169
2209500,Santo Inácio do Piauí,PI,3682
2209559,São Braz do Piauí,PI,4454
2209609,São Félix do Piauí,PI,2879
2209658,São Francisco de Assis do Piauí,PI,5713
2209708,São Francisco do Piauí,PI,5358
2209757,São Gonçalo do Gurguéia,PI,3026
2209807,São Gonçalo do Piauí,PI,4985
2209856,São João da Canabrava,PI,4359
2209872,São João da Fronteira,PI,5608
2209906,São João da Serra,PI,6232
2209955,São João da Varjota,PI,4430
2209971,São João do Arraial,PI,8494
2210003,São João do Piauí,PI,22137
2210052,São José do Divino,PI,5317
2210102,São José do Peixe,PI,3300
2210201,São José do Piauí,PI,6733
2210300,São Julião,PI,6131
2210359,São Lourenço do Piauí,PI,4497
2210375,São Luis do Piauí,PI,2277
2210383,São Miguel da Baixa Grande,PI,2299
2210391,São Miguel do Fidalgo,PI,2864
2210409,São Miguel do Tapuio,PI,17911
2210508,São Pedro do Piauí,PI,14055
2210607,São Raimundo Nonato,PI,41139
2210623,Sebastião Barros,PI,3210
2210631,Sebastião Leal,PI,4590
2210656,Sigefredo Pacheco,PI,9623
2210706,Simões,PI,14664
2210805,Simplício Mendes,PI,14437
2210904,Socorro do Piauí,PI,4165
2210938,Sussuapara,PI,6346
2210953,Tamboril do Piauí,PI,3040
2210979,Tanque do Piauí,PI,2319
2211001,Teresina,PI,905692
2211100,União,PI,47896
2211209,Uruçuí,PI,26779
2211308,Valença do Piauí,PI,23025
2211357,Várzea Branca,PI,5181
2211407,Várzea Grande,PI,4520
2211506,Vera Mendes,PI,3282
2211605,Vila Nova do Piauí,PI,2972
2211704,Wall Ferraz,PI,4195
2300101,Abaiara,CE,10269
2300150,Acarape,CE,14340
2300200,Acaraú,CE,69317
2300309,Acopiara,CE,45937
2300408,Aiuaba,CE,14115
2300507,Alcântaras,CE,11795
2300606,Altaneira,CE,6974
2300705,Alto Santo,CE,14372
2300754,Amontada,CE,44584
2300804,Antonina do Norte,CE,7507
2300903,Apuiarés,CE,13193
2301000,Aquiraz,CE,85316
2301109,Aracati,CE,79205
2301208,Aracoiaba,CE,26752
2301257,Ararendá,CE,11532
2301307,Araripe,CE,20194
2301406,Aratuba,CE,11427
2301505,Arneiroz,CE,7615
2301604,Assaré,CE,22195
2301703,Aurora,CE,24244
2301802,Baixio,CE,5821
2301851,Banabuiú,CE,17667
2301901,Barbalha,CE,81441
2301950,Barreira,CE,23474
2302008,Barro,CE,19569
2302057,Barroquinha,CE,14998
2302107,Baturité,CE,37147
2302206,Beberibe,CE,55977
2302305,Bela Cruz,CE,34613
2302404,Boa Viagem,CE,52133
2302503,Brejo Santo,CE,54192
2302602,Camocim,CE,65251
2302701,Campos Sales,CE,26049
2302800,Canindé,CE,77376
2302909,Capistrano,CE,17795
2303006,Caridade,CE,16234
2303105,Cariré,CE,18074
2303204,Caririaçu,CE,27532
2303303,Cariús,CE,17277
2303402,Carnaubal,CE,17815
2303501,Cascavel,CE,76866
2303600,Catarina,CE,9110
2303659,Catunda,CE,10864
2303709,Caucaia,CE,378406
2303808,Cedro,CE,22564
2303907,Chaval,CE,12811
2303931,Choró,CE,12352
2303956,Chorozinho,CE,20808
2304004,Coreaú,CE,21417
2304103,Crateús,CE,80130
2304202,Crato,CE,139027
2304236,Croatá,CE,18050
2304251,Cruz,CE,32288
2304269,Deputado Irapuan Pinheiro,CE,9173
2304277,Ereré,CE,6381
2304285,Eusébio,CE,82016
2304301,Farias Brito,CE,18498
2304350,Forquilha,CE,25298
2304400,Fortaleza,CE,2578483
2304459,Fortim,CE,18213
2304509,Frecheirinha,CE,16516
2304608,General Sampaio,CE,6929
2304657,Graça,CE,14176
2304707,Granja,CE,55809
2304806,Granjeiro,CE,4955
2304905,Groaíras,CE,11369
2304954,Guaiúba,CE,25158
2305001,Guaraciaba do Norte,CE,44565
2305100,Guaramiranga,CE,5826
2305209,Hidrolândia,CE,18186
2305233,Horizonte,CE,81161
2305266,Ibaretama,CE,12149
2305308,Ibiapina,CE,24689
2305332,Ibicuitinga,CE,12008
2305357,Icapuí,CE,22562
2305407,Icó,CE,64745
2305506,Iguatu,CE,102588
2305605,Independência,CE,24463
2305654,Ipaporanga,CE,11963
2305704,Ipaumirim,CE,12459
2305803,Ipu,CE,43084
2305902,Ipueiras,CE,38287
2306009,Iracema,CE,14440
2306108,Irauçuba,CE,24867
2306207,Itaiçaba,CE,7801
2306256,Itaitinga,CE,72512
2306306,Itapajé,CE,49073
2306405,Itapipoca,CE,138978
2306504,Itapiúna,CE,18197
2306553,Itarema,CE,45852
2306603,Itatira,CE,21160
2306702,Jaguaretama,CE,17604
2306801,Jaguaribara,CE,10668
2306900,Jaguaribe,CE,35143
2307007,Jaguaruana,CE,33115
2307106,Jardim,CE,28801
2307205,Jati,CE,8114
2307254,Jijoca de Jericoacoara,CE,28198
2307304,Juazeiro do Norte,CE,305531
2307403,Jucás,CE,24624
2307502,Lavras da Mangabeira,CE,32163
2307601,Limoeiro do Norte,CE,62623
2307635,Madalena,CE,17235
2307650,Maracanaú,CE,251613
2307700,Maranguape,CE,108622
2307809,Marco,CE,27177
2307908,Martinópole,CE,11280
2308005,Massapê,CE,39840
2308104,Mauriti,CE,47501
2308203,Meruoca,CE,15853
2308302,Milagres,CE,26819
2308351,Milhã,CE,14713
2308377,Miraíma,CE,14826
2308401,Missão Velha,CE,38997
2308500,Mombaça,CE,38451
2308609,Monsenhor Tabosa,CE,17705
2308708,Morada Nova,CE,65390
2308807,Moraújo,CE,8537
2308906,Morrinhos,CE,23747
2309003,Mucambo,CE,13999
2309102,Mulungu,CE,11064
2309201,Nova Olinda,CE,16045
2309300,Nova Russas,CE,32053
2309409,Novo Oriente,CE,29097
2309458,Ocara,CE,25272
2309508,Orós,CE,19943
2309607,Pacajus,CE,75454
2309706,Pacatuba,CE,86564
2309805,Pacoti,CE,11421
2309904,Pacujá,CE,6348
2310001,Palhano,CE,9709
2310100,Palmácia,CE,10252
2310209,Paracuru,CE,41894
2310258,Paraipaba,CE,34086
2310308,Parambu,CE,32867
2310407,Paramoti,CE,10462
2310506,Pedra Branca,CE,42227
2310605,Penaforte,CE,9357
2310704,Pentecoste,CE,39903
2310803,Pereiro,CE,15858
2310852,Pindoretama,CE,24919
2310902,Piquet Carneiro,CE,17285
2310951,Pires Ferreira,CE,10984
2311009,Poranga,CE,12441
2311108,Porteiras,CE,17877
2311207,Potengi,CE,8854
2311231,Potiretama,CE,6128
2311264,Quiterianópolis,CE,20545
2311306,Quixadá,CE,88846
2311355,Quixelô,CE,16998
2311405,Quixeramobim,CE,86431
2311504,Quixeré,CE,21659
2311603,Redenção,CE,28382
2311702,Reriutaba,CE,19051
2311801,Russas,CE,74834
2311900,Saboeiro,CE,13943
2311959,Salitre,CE,17303
2312007,Santana do Acaraú,CE,32133
2312106,Santana do Cariri,CE,17391
2312205,Santa Quitéria,CE,41569
2312304,São Benedito,CE,50058
2312403,São Gonçalo do Amarante,CE,58191
2312502,São João do Jaguaribe,CE,5683
2312601,São Luís do Curu,CE,10888
2312700,Senador Pompeu,CE,25108
2312809,Senador Sá,CE,7551
2312908,Sobral,CE,216519
2313005,Solonópole,CE,18785
2313104,Tabuleiro do Norte,CE,32122
2313203,Tamboril,CE,25287
2313252,Tarrafas,CE,7574
2313302,Tauá,CE,64655
2313351,Tejuçuoca,CE,17646
2313401,Tianguá,CE,86968
2313500,Trairi,CE,62004
2313559,Tururu,CE,15524
2313609,Ubajara,CE,34424
2313708,Umari,CE,6963
2313757,Umirim,CE,17751
2313807,Uruburetama,CE,21331
2313906,Uruoca,CE,14308
2313955,Varjota,CE,18708
2314003,Várzea Alegre,CE,40878
2314102,Viçosa do Ceará,CE,62972
2400109,Acari,RN,10855
2400208,Açu,RN,59099
2400307,Afonso Bezerra,RN,11158
2400406,Água Nova,RN,3029
2400505,Alexandria,RN,14058
2400604,Almino Afonso,RN,4802
2400703,Alto do Rodrigues,RN,12874
2400802,Angicos,RN,11985
2400901,Antônio Martins,RN,6730
2401008,Apodi,RN,37486
2401107,Areia Branca,RN,24607
2401206,Arês,RN,13681
2401305,Campo Grande,RN,10071
2401404,Baía Formosa,RN,9115
2401453,Baraúna,RN,28415
2401503,Barcelona,RN,4108
2401602,Bento Fernandes,RN,4911
2401651,Bodó,RN,2360
2401701,Bom Jesus,RN,10308
2401800,Brejinho,RN,12638
2401859,Caiçara do Norte,RN,6479
2401909,Caiçara do Rio do Vento,RN,3360
2402006,Caicó,RN,63338
2402105,Campo Redondo,RN,10510
2402204,Canguaretama,RN,30789
2402303,Caraúbas,RN,20182
2402402,Carnaúba dos Dantas,RN,8296
2402501,Carnaubais,RN,10026
2402600,Ceará-Mirim,RN,83543
2402709,Cerro Corá,RN,11334
2402808,Coronel Ezequiel,RN,5233
2402907,Coronel João Pessoa,RN,4297
2403004,Cruzeta,RN,8245
2403103,Currais Novos,RN,42922
2403202,Doutor Severiano,RN,7262
2403251,Parnamirim,RN,271713
2403301,Encanto,RN,6289
2403400,Equador,RN,5461
2403509,Espírito Santo,RN,10951
2403608,Extremoz,RN,68584
2403707,Felipe Guerra,RN,6472
2403756,Fernando Pedroza,RN,3035
2403806,Florânia,RN,10556
2403905,Francisco Dantas,RN,2758
2404002,Frutuoso Gomes,RN,4230
2404101,Galinhos,RN,2159
2404200,Goianinha,RN,28422
2404309,Governador Dix-Sept Rosado,RN,12231
2404408,Grossos,RN,10281
2404507,Guamaré,RN,16076
2404606,Ielmo Marinho,RN,11889
2404705,Ipanguaçu,RN,14560
2404804,Ipueira,RN,2090
2404853,Itajá,RN,7551
2404903,Itaú,RN,5447
2405009,Jaçanã,RN,8053
2405108,Jandaíra,RN,6752
2405207,Janduís,RN,4813
2405306,Januário Cicco,RN,8843
2405405,Japi,RN,5219
2405504,Jardim de Angicos,RN,2488
2405603,Jardim de Piranhas,RN,14446
2405702,Jardim do Seridó,RN,11942
2405801,João Câmara,RN,34849
2405900,João Dias,RN,2073
2406007,José da Penha,RN,5966
2406106,Jucurutu,RN,18304
2406155,Jundiá,RN,3868
2406205,Lagoa d'Anta,RN,6756
2406304,Lagoa de Pedras,RN,7597
2406403,Lagoa de Velhos,RN,2631
2406502,Lagoa Nova,RN,16203
2406601,Lagoa Salgada,RN,8657
2406700,Lajes,RN,10094
2406809,Lajes Pintadas,RN,4950
2406908,Lucrécia,RN,3576
2407005,Luís Gomes,RN,9271
2407104,Macaíba,RN,87056
2407203,Macau,RN,28350
2407252,Major Sales,RN,4086
2407302,Marcelino Vieira,RN,8083
2407401,Martins,RN,8415
2407500,Maxaranguape,RN,10534
2407609,Messias Targino,RN,4410
2407708,Montanhas,RN,11785
2407807,Monte Alegre,RN,23953
2407906,Monte das Gameleiras,RN,2345
2408003,Mossoró,RN,278587
2408102,Natal,RN,784249
2408201,Nísia Floresta,RN,34325
2408300,Nova Cruz,RN,35523
2408409,Olho d'Água do Borges,RN,3736
2408508,Ouro Branco,RN,5084
2408607,Paraná,RN,4048
2408706,Paraú,RN,3650
2408805,Parazinho,RN,4945
2408904,Parelhas,RN,22242
2408953,Rio do Fogo,RN,10692
2409100,Passa e Fica,RN,11407
2409209,Passagem,RN,3233
2409308,Patu,RN,11215
2409332,Santa Maria,RN,5000
2409407,Pau dos Ferros,RN,32123
2409506,Pedra Grande,RN,3736
2409605,Pedra Preta,RN,2495
2409704,Pedro Avelino,RN,6312
2409803,Pedro Velho,RN,14197
2409902,Pendências,RN,12499
2410009,Pilões,RN,2992
2410108,Poço Branco,RN,12565
2410207,Portalegre,RN,7859
2410256,Porto do Mangue,RN,5351
2410306,Serra Caiada,RN,11203
2410405,Pureza,RN,9752
2410504,Rafael Fernandes,RN,5682
2410603,Rafael Godeiro,RN,3005
2410702,Riacho da Cruz,RN,2724
2410801,Riacho de Santana,RN,4245
2410900,Riachuelo,RN,7646
2411007,Rodolfo Fernandes,RN,4345
2411056,Tibau,RN,5748
2411106,Ruy Barbosa,RN,3253
2411205,Santa Cruz,RN,39101
2411403,Santana do Matos,RN,12722
2411429,Santana do Seridó,RN,2796
2411502,Santo Antônio,RN,22793
2411601,São Bento do Norte,RN,3442
2411700,São Bento do Trairí,RN,3890
2411809,São Fernando,RN,3606
2411908,São Francisco do Oeste,RN,4319
2412005,São Gonçalo do Amarante,RN,124495
2412104,São João do Sabugi,RN,6136
2412203,São José de Mipibu,RN,50053
2412302,São José do Campestre,RN,11298
2412401,São José do Seridó,RN,4733
2412500,São Miguel,RN,24422
2412559,São Miguel do Gostoso,RN,10636
2412609,São Paulo do Potengi,RN,17371
2412708,São Pedro,RN,5890
2412807,São Rafael,RN,7889
2412906,São Tomé,RN,10161
2413003,São Vicente,RN,6530
2413102,Senador Elói de Souza,RN,6027
2413201,Senador Georgino Avelino,RN,4202
2413300,Serra de São Bento,RN,5866
2413359,Serra do Mel,RN,13819
2413409,Serra Negra do Norte,RN,7800
2413508,Serrinha,RN,6608
2413557,Serrinha dos Pintos,RN,4810
2413607,Severiano Melo,RN,5616
2413706,Sítio Novo,RN,4746
2413805,Taboleiro Grande,RN,2409
2413904,Taipu,RN,11708
2414001,Tangará,RN,13583
2414100,Tenente Ananias,RN,10610
2414159,Tenente Laurentino Cruz,RN,6152
2414209,Tibau do Sul,RN,18080
2414308,Timbaúba dos Batistas,RN,2424
2414407,Touros,RN,34767
2414456,Triunfo Potiguar,RN,3477
2414506,Umarizal,RN,10655
2414605,Upanema,RN,14048
2414704,Várzea,RN,5387
2414753,Venha-Ver,RN,3005
2414803,Vera Cruz,RN,11053
2414902,Viçosa,RN,1900
2415008,Vila Flor,RN,3304
2500106,Água Branca,PB,9580
2500205,Aguiar,PB,5026
2500304,Alagoa Grande,PB,26655
2500403,Alagoa Nova,PB,21823
2500502,Alagoinha,PB,14140
2500536,Alcantil,PB,5806
2500577,Algodão de Jandaíra,PB,3143
2500601,Alhandra,PB,23065
2500700,São João do Rio do Peixe,PB,18500
2500734,Amparo,PB,2328
2500775,Aparecida,PB,8257
2500809,Araçagi,PB,16991
2500908,Arara,PB,12482
2501005,Araruna,PB,17360
2501104,Areia,PB,23031
2501153,Areia de Baraúnas,PB,2027
2501203,Areial,PB,7434
2501302,Aroeiras,PB,19142
2501351,Assunção,PB,4383
2501401,Baía da Traição,PB,9741
2501500,Bananeiras,PB,24134
2501534,Baraúna,PB,5010
2501575,Barra de Santana,PB,8247
2501609,Barra de Santa Rosa,PB,13024
2501708,Barra de São Miguel,PB,6123
2501807,Bayeux,PB,83862
2501906,Belém,PB,16710
2502003,Belém do Brejo do Cruz,PB,6272
2502052,Bernardino Batista,PB,3677
2502102,Boa Ventura,PB,5246
2502151,Boa Vista,PB,6592
2502201,Bom Jesus,PB,2328
2502300,Bom Sucesso,PB,4720
2502409,Bonito de Santa Fé,PB,10433
2502508,Boqueirão,PB,18216
2502607,Igaracy,PB,5719
2502706,Borborema,PB,4185
2502805,Brejo do Cruz,PB,14095
2502904,Brejo dos Santos,PB,5816
2503001,Caaporã,PB,21942
2503100,Cabaceiras,PB,5537
2503209,Cabedelo,PB,70734
2503308,Cachoeira dos Índios,PB,9335
2503407,Cacimba de Areia,PB,3344
2503506,Cacimba de Dentro,PB,16332
2503555,Cacimbas,PB,7513
2503605,Caiçara,PB,6684
2503704,Cajazeiras,PB,66585
2503753,Cajazeirinhas,PB,2760
2503803,Caldas Brandão,PB,5942
2503902,Camalaú,PB,6327
2504009,Campina Grande,PB,443911
2504033,Capim,PB,7446
2504074,Caraúbas,PB,4067
2504108,Carrapateira,PB,2365
2504157,Casserengue,PB,7052
2504207,Catingueira,PB,4556
2504306,Catolé do Rocha,PB,32288
2504355,Caturité,PB,5544
2504405,Conceição,PB,18731
2504504,Condado,PB,6629
2504603,Conde,PB,30007
2504702,Congo,PB,5124
2504801,Coremas,PB,14987
2504850,Coxixola,PB,1888
2504900,Cruz do Espírito Santo,PB,17821
2505006,Cubati,PB,7842
2505105,Cuité,PB,20208
2505204,Cuitegi,PB,6890
2505238,Cuité de Mamanguape,PB,6441
2505279,Curral de Cima,PB,5415
2505303,Curral Velho,PB,2316
2505352,Damião,PB,5141
2505402,Desterro,PB,8314
2505501,Vista Serrana,PB,3772
2505600,Diamante,PB,6416
2505709,Dona Inês,PB,10638
2505808,Duas Estradas,PB,3360
2505907,Emas,PB,3036
2506004,Esperança,PB,32599
2506103,Fagundes,PB,11307
2506202,Frei Martinho,PB,2911
2506251,Gado Bravo,PB,8398
2506301,Guarabira,PB,60057
2506400,Gurinhém,PB,14141
2506509,Gurjão,PB,3352
2506608,Ibiara,PB,5713
2506707,Imaculada,PB,10497
2506806,Ingá,PB,18234
2506905,Itabaiana,PB,23558
2507002,Itaporanga,PB,24766
2507101,Itapororoca,PB,19165
2507200,Itatuba,PB,10840
2507309,Jacaraú,PB,14969
2507408,Jericó,PB,7728
2507507,João Pessoa,PB,897633
2507606,Juarez Távora,PB,8088
2507705,Juazeirinho,PB,17520
2507804,Junco do Seridó,PB,7019
2507903,Juripiranga,PB,10255
2508000,Juru,PB,9380
2508109,Lagoa,PB,4489
2508208,Lagoa de Dentro,PB,8123
2508307,Lagoa Seca,PB,29209
2508406,Lastro,PB,3316
2508505,Livramento,PB,7041
2508554,Logradouro,PB,5107
2508604,Lucena,PB,13088
2508703,Mãe d'Água,PB,3599
2508802,Malta,PB,6288
2508901,Mamanguape,PB,46966
2509008,Manaíra,PB,10699
2509057,Marcação,PB,9537
2509107,Mari,PB,22170
